"id";"source";"date";"url";"typologie";"ministre";"titre";"abstract";"content";"language";"summary";"themes";"applicability";"keywords";"processing_status";"created_at";"updated_at";"processed"
"43";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250772";"Arrêté";"L'INTERIEUR";"Arrêté du 12 septembre 2025 modifiant la liste des spécialités pharmaceutiques agréées à l'usage des collectivités et divers services publics";"Arrêté du 12 septembre 2025 modifiant la liste des spécialités pharmaceutiques agréées à l'usage des collectivités et divers services publics";"content_files\jorf\43.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"44";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250784";"Arrêté";"L'INTERIEUR";"Arrêté du 12 septembre 2025 relatif aux conditions de prise en charge de spécialités pharmaceutiques disposant d'une autorisation de mise sur le marché inscrites sur la liste visée à l'article L. 5126-6 du code de la santé publique";"Arrêté du 12 septembre 2025 relatif aux conditions de prise en charge de spécialités pharmaceutiques disposant d'une autorisation de mise sur le marché inscrites sur la liste visée à l'article L. 5126-6 du code de la santé publique";"content_files\jorf\44.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"45";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250801";"Arrêté";"L'INTERIEUR";"Arrêté du 12 septembre 2025 modifiant la liste des spécialités pharmaceutiques prises en charge en sus des prestations d'hospitalisation mentionnée à l'article L. 162-23-6 du code de la sécurité sociale";"Arrêté du 12 septembre 2025 modifiant la liste des spécialités pharmaceutiques prises en charge en sus des prestations d'hospitalisation mentionnée à l'article L. 162-23-6 du code de la sécurité sociale";"content_files\jorf\45.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"46";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250814";"Arrêté";"L'INTERIEUR";"Arrêté du 12 septembre 2025 modifiant la liste des spécialités pharmaceutiques agréées à l'usage des collectivités et divers services publics";"Arrêté du 12 septembre 2025 modifiant la liste des spécialités pharmaceutiques agréées à l'usage des collectivités et divers services publics";"content_files\jorf\46.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"47";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250826";"Arrêté";"L'INTERIEUR";"Arrêté du 12 septembre 2025 relatif aux conditions de prise en charge de spécialités pharmaceutiques disposant d'une autorisation de mise sur le marché inscrites sur la liste visée à l'article L. 5126-6 du code de la santé publique";"Arrêté du 12 septembre 2025 relatif aux conditions de prise en charge de spécialités pharmaceutiques disposant d'une autorisation de mise sur le marché inscrites sur la liste visée à l'article L. 5126-6 du code de la santé publique";"content_files\jorf\47.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"48";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250844";"Arrêté";"L'ECONOMIE, DES FINANCES ET DE LA SOUVERAINETE INDUSTRIELLE ET NUMERIQUE";"Arrêté du 12 septembre 2025 relatif au contrôle budgétaire et à l'assignation comptable des dépenses et des recettes exécutées en application de la convention du 9 septembre 2025 de délégation de gestion entre le préfet de Mayotte et le directeur de l'évaluation de la performance, de l'achat, des finances et de l'immobilier";"Arrêté du 12 septembre 2025 relatif au contrôle budgétaire et à l'assignation comptable des dépenses et des recettes exécutées en application de la convention du 9 septembre 2025 de délégation de gestion entre le préfet de Mayotte et le directeur de l'évaluation de la performance, de l'achat, des finances et de l'immobilier";"content_files\jorf\48.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"49";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250856";"Arrêté";"LA CULTURE";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2025 l'ouverture d'un concours externe et d'un concours interne pour l'accès au corps de technicien d'art de classe normale du ministère de la culture - métiers du textile spécialité tapissier en garniture";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2025 l'ouverture d'un concours externe et d'un concours interne pour l'accès au corps de technicien d'art de classe normale du ministère de la culture - métiers du textile spécialité tapissier en garniture";"content_files\jorf\49.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"50";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250883";"Arrêté";"LA CULTURE";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2025 l'ouverture de concours externe et interne pour l'accès au corps de chef de travaux d'art du ministère de la culture, branche professionnelle présentation et mise en valeur des collections, domaine d'activité végétaux";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2025 l'ouverture de concours externe et interne pour l'accès au corps de chef de travaux d'art du ministère de la culture, branche professionnelle présentation et mise en valeur des collections, domaine d'activité végétaux";"content_files\jorf\50.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"51";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250910";"Arrêté";"LA CULTURE";"Arrêté du 15 septembre 2025 fixant le nombre de postes offerts aux concours externe et interne pour l'accès au grade de technicien d'art de classe normale du ministère de la culture - métiers de la présentation des collections, spécialité peintre-décorateur organisés au titre de l'année 2025";"Arrêté du 15 septembre 2025 fixant le nombre de postes offerts aux concours externe et interne pour l'accès au grade de technicien d'art de classe normale du ministère de la culture - métiers de la présentation des collections, spécialité peintre-décorateur organisés au titre de l'année 2025";"content_files\jorf\51.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"52";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250924";"Décision";"LA CULTURE";"Décision du 12 septembre 2025 modifiant la décision du 7 février 2022 portant délégation de signature (secrétariat général)";"Décision du 12 septembre 2025 modifiant la décision du 7 février 2022 portant délégation de signature (secrétariat général)";"content_files\jorf\52.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"53";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250933";"Arrêté";"L'AMENAGEMENT DU TERRITOIRE ET DE LA DECENTRALISATION";"Arrêté du 12 septembre 2025 autorisant au titre de l'année 2025 l'ouverture de la sélection professionnelle spéciale pour le recrutement d'ingénieurs du contrôle de la navigation aérienne";"Arrêté du 12 septembre 2025 autorisant au titre de l'année 2025 l'ouverture de la sélection professionnelle spéciale pour le recrutement d'ingénieurs du contrôle de la navigation aérienne";"content_files\jorf\53.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"54";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250945";"Arrêté";"L'AMENAGEMENT DU TERRITOIRE ET DE LA DECENTRALISATION";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2026 l'ouverture d'un examen professionnel pour l'accès au corps des ingénieurs des études et de l'exploitation de l'aviation civile";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2026 l'ouverture d'un examen professionnel pour l'accès au corps des ingénieurs des études et de l'exploitation de l'aviation civile";"content_files\jorf\54.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"55";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250960";"Décision";"L'AMENAGEMENT DU TERRITOIRE ET DE LA DECENTRALISATION";"Décision du 8 septembre 2025 portant délégation de signature (direction générale des infrastructures, des transports et des mobilités)";"Décision du 8 septembre 2025 portant délégation de signature (direction générale des infrastructures, des transports et des mobilités)";"content_files\jorf\55.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"56";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052250980";"Décision";"L'EUROPE ET DES AFFAIRES ETRANGERES";"Décision du 15 septembre 2025 portant délégation de signature (direction des Français à l'étranger et de l'administration consulaire)";"Décision du 15 septembre 2025 portant délégation de signature (direction des Français à l'étranger et de l'administration consulaire)";"content_files\jorf\56.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"57";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251000";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 10 septembre 2025 relatif aux dispositions de l'avenant à l'accord interprofessionnel triennal relatif aux cotisations destinées à financer les actions du BNIC et les dépenses de publicité collective ainsi que les études économiques et techniques (campagne 2025-2026)";"Arrêté du 10 septembre 2025 relatif aux dispositions de l'avenant à l'accord interprofessionnel triennal relatif aux cotisations destinées à financer les actions du BNIC et les dépenses de publicité collective ainsi que les études économiques et techniques (campagne 2025-2026)";"content_files\jorf\57.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"58";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251008";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 10 septembre 2025 relatif aux dispositions de l'accord interprofessionnel relatif à la cotisation professionnelle destinée à financer la recherche et développement/transition environnementale (campagne 2025-2026)";"Arrêté du 10 septembre 2025 relatif aux dispositions de l'accord interprofessionnel relatif à la cotisation professionnelle destinée à financer la recherche et développement/transition environnementale (campagne 2025-2026)";"content_files\jorf\58.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"59";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251016";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 10 septembre 2025 relatif aux dispositions de l'accord interprofessionnel relatif à la cotisation professionnelle destinée à financer la lutte contre la flavescence dorée (campagne 2025-2026)";"Arrêté du 10 septembre 2025 relatif aux dispositions de l'accord interprofessionnel relatif à la cotisation professionnelle destinée à financer la lutte contre la flavescence dorée (campagne 2025-2026)";"content_files\jorf\59.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"60";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251025";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours externe et du concours interne de recrutement de professeurs de sport";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours externe et du concours interne de recrutement de professeurs de sport";"content_files\jorf\60.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"61";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251053";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours de sélection sur épreuves pour le recrutement de professeurs de sport réservé aux sportifs de haut niveau";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours de sélection sur épreuves pour le recrutement de professeurs de sport réservé aux sportifs de haut niveau";"content_files\jorf\61.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"62";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251074";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours interne de recrutement de conseillers techniques et pédagogiques supérieurs";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours interne de recrutement de conseillers techniques et pédagogiques supérieurs";"content_files\jorf\62.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"63";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251092";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours externe, du concours interne et du troisième concours de recrutement de conseillers d'éducation populaire et de jeunesse";"Arrêté du 8 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours externe, du concours interne et du troisième concours de recrutement de conseillers d'éducation populaire et de jeunesse";"content_files\jorf\63.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"64";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251116";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours externe, du concours interne et du troisième concours pour le recrutement d'inspecteurs de la jeunesse et des sports";"Arrêté du 15 septembre 2025 autorisant au titre de l'année 2026 l'ouverture du concours externe, du concours interne et du troisième concours pour le recrutement d'inspecteurs de la jeunesse et des sports";"content_files\jorf\64.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"65";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251137";"Arrêté";"LA JUSTICE";"Arrêté du 8 août 2025 portant admission à la retraite (magistrature)";"Arrêté du 8 août 2025 portant admission à la retraite (magistrature)";"content_files\jorf\65.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"66";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251139";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 portant nomination d'un notaire salarié (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 portant nomination d'un notaire salarié (officiers publics ou ministériels)";"content_files\jorf\66.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"67";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251141";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 relatif à une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 relatif à une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"content_files\jorf\67.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"68";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251143";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 portant nomination d'une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 portant nomination d'une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"content_files\jorf\68.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"69";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251145";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 portant nomination d'une notaire salariée (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 portant nomination d'une notaire salariée (officiers publics ou ministériels)";"content_files\jorf\69.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"70";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251147";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 relatif à la dissolution d'une société civile professionnelle et à la nomination d'une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 relatif à la dissolution d'une société civile professionnelle et à la nomination d'une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"content_files\jorf\70.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"71";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251152";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 portant nomination d'une notaire salariée (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 portant nomination d'une notaire salariée (officiers publics ou ministériels)";"content_files\jorf\71.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"72";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251154";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 portant nomination d'un notaire salarié (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 portant nomination d'un notaire salarié (officiers publics ou ministériels)";"content_files\jorf\72.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"73";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251156";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 relatif à la dissolution d'une société civile professionnelle et à la nomination d'une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 relatif à la dissolution d'une société civile professionnelle et à la nomination d'une société d'exercice libéral à responsabilité limitée (officiers publics ou ministériels)";"content_files\jorf\73.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"74";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251158";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 portant suppression d'un office de notaire (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 portant suppression d'un office de notaire (officiers publics ou ministériels)";"content_files\jorf\74.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"75";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251160";"Arrêté";"LA JUSTICE";"Arrêté du 9 septembre 2025 portant nomination d'un notaire salarié (officiers publics ou ministériels)";"Arrêté du 9 septembre 2025 portant nomination d'un notaire salarié (officiers publics ou ministériels)";"content_files\jorf\75.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"76";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251163";"Arrêté";"L'INTERIEUR";"Arrêté du 8 septembre 2025 portant nomination (régisseur titulaire d'avances et de recettes)";"Arrêté du 8 septembre 2025 portant nomination (régisseur titulaire d'avances et de recettes)";"content_files\jorf\76.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"77";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251165";"Arrêté";"L'INTERIEUR";"Arrêté du 15 septembre 2025 portant nomination (directions départementales interministérielles)";"Arrêté du 15 septembre 2025 portant nomination (directions départementales interministérielles)";"content_files\jorf\77.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"78";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251172";"Arrêté";"L'INTERIEUR";"Arrêté du 15 septembre 2025 portant nomination d'un directeur de secrétariat général commun départemental";"Arrêté du 15 septembre 2025 portant nomination d'un directeur de secrétariat général commun départemental";"content_files\jorf\78.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"79";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251180";"Arrêté";"L'INTERIEUR";"Arrêté du 15 mai 2025 portant admission à la retraite (inspection du travail)";"Arrêté du 15 mai 2025 portant admission à la retraite (inspection du travail)";"content_files\jorf\79.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"80";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251182";"Arrêté";"L'INTERIEUR";"Arrêté du 4 septembre 2025 portant admission à la retraite (inspection du travail)";"Arrêté du 4 septembre 2025 portant admission à la retraite (inspection du travail)";"content_files\jorf\80.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"81";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251184";"Arrêté";"L'INTERIEUR";"Arrêté du 4 septembre 2025 portant admission à la retraite (inspection du travail)";"Arrêté du 4 septembre 2025 portant admission à la retraite (inspection du travail)";"content_files\jorf\81.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"82";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251186";"Arrêté";"L'INTERIEUR";"Arrêté du 5 septembre 2025 portant admission à la retraite (inspection du travail)";"Arrêté du 5 septembre 2025 portant admission à la retraite (inspection du travail)";"content_files\jorf\82.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"83";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251189";"Arrêté";"L'ECONOMIE, DES FINANCES ET DE LA SOUVERAINETE INDUSTRIELLE ET NUMERIQUE";"Arrêté du 12 septembre 2025 portant nomination de membres du conseil d'administration de l'Institut polytechnique de Paris";"Arrêté du 12 septembre 2025 portant nomination de membres du conseil d'administration de l'Institut polytechnique de Paris";"content_files\jorf\83.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"84";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251192";"Arrêté";"L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE";"Arrêté du 8 septembre 2025 portant admission à la retraite (inspection générale de santé publique vétérinaire)";"Arrêté du 8 septembre 2025 portant admission à la retraite (inspection générale de santé publique vétérinaire)";"content_files\jorf\84.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"85";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251196";"Avis";"CONVENTIONS COLLECTIVES";"Avis relatif à l'extension d'un avenant à un accord collectif conclu dans le cadre de la convention collective nationale de l'édition";"Avis relatif à l'extension d'un avenant à un accord collectif conclu dans le cadre de la convention collective nationale de l'édition";"content_files\jorf\85.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"86";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251201";"Avis";"CONVENTIONS COLLECTIVES";"Avis relatif à l'extension d'un accord territorial conclu dans le cadre de la convention collective nationale de la métallurgie (Pyrénées-Atlantiques et du Seignanx)";"Avis relatif à l'extension d'un accord territorial conclu dans le cadre de la convention collective nationale de la métallurgie (Pyrénées-Atlantiques et du Seignanx)";"content_files\jorf\86.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"87";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251207";"Arrêté";"COUR DES COMPTES";"Arrêté du 15 septembre 2025 modifiant l'arrêté du 8 mars 2021 portant délégation de signature (Cour des comptes)";"Arrêté du 15 septembre 2025 modifiant l'arrêté du 8 mars 2021 portant délégation de signature (Cour des comptes)";"content_files\jorf\87.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"88";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251217";"Avis";"AUTORITE DE CONTROLE PRUDENTIEL ET DE RESOLUTION";"Avis relatif à un transfert de portefeuille de contrats d'une entreprise d'assurance par voie de fusion absorption";"Avis relatif à un transfert de portefeuille de contrats d'une entreprise d'assurance par voie de fusion absorption";"content_files\jorf\88.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"89";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251221";"Décision";"COMMISSION NATIONALE DES COMPTES DE CAMPAGNE ET DES FINANCEMENTS POLITIQUES";"Décision du 4 septembre 2025 portant agrément d'association de financement d'un parti politique ou d'une organisation politique";"Décision du 4 septembre 2025 portant agrément d'association de financement d'un parti politique ou d'une organisation politique";"content_files\jorf\89.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"90";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251223";"Décision";"COMMISSION NATIONALE DES COMPTES DE CAMPAGNE ET DES FINANCEMENTS POLITIQUES";"Décision n° 3013 du 16 septembre 2025 portant délégation de signature";"Décision n° 3013 du 16 septembre 2025 portant délégation de signature";"content_files\jorf\90.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"91";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251238";"Information";"INFORMATIONS PARLEMENTAIRES";"Commissions et organes de contrôle";"Commissions et organes de contrôle";"content_files\jorf\91.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"92";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251240";"Information";"INFORMATIONS PARLEMENTAIRES";"Documents et publications";"Documents et publications";"content_files\jorf\92.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"93";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251243";"Autre";"INFORMATIONS PARLEMENTAIRES";"Commissions / organes temporaires";"Commissions / organes temporaires";"content_files\jorf\93.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"94";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251245";"Information";"INFORMATIONS PARLEMENTAIRES";"Informations diverses";"Informations diverses";"content_files\jorf\94.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"95";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251250";"Avis";"AVIS ET COMMUNICATIONS";"Avis de vacance d'emplois de directeur d'établissements sanitaires, sociaux et médico-sociaux";"Avis de vacance d'emplois de directeur d'établissements sanitaires, sociaux et médico-sociaux";"content_files\jorf\95.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"96";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251291";"Avis";"AVIS ET COMMUNICATIONS";"Avis additif de vacance d'emplois de directeur adjoint d'établissements sanitaires, sociaux et médico-sociaux réservés aux élèves directeurs et élèves directrices d'établissements sanitaires, sociaux et médico-sociaux";"Avis additif de vacance d'emplois de directeur adjoint d'établissements sanitaires, sociaux et médico-sociaux réservés aux élèves directeurs et élèves directrices d'établissements sanitaires, sociaux et médico-sociaux";"content_files\jorf\96.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"97";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251296";"Avis";"AVIS ET COMMUNICATIONS";"Avis relatif aux prix de spécialités pharmaceutiques publiés en application des articles L. 162-16-5 et L. 162-16-6 du code de la sécurité sociale";"Avis relatif aux prix de spécialités pharmaceutiques publiés en application des articles L. 162-16-5 et L. 162-16-6 du code de la sécurité sociale";"content_files\jorf\97.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"98";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251300";"Avis";"AVIS ET COMMUNICATIONS";"Avis relatif aux prix de spécialités pharmaceutiques publiés en application des articles L. 162-16-5 et L. 162-16-6 du code de la sécurité sociale";"Avis relatif aux prix de spécialités pharmaceutiques publiés en application des articles L. 162-16-5 et L. 162-16-6 du code de la sécurité sociale";"content_files\jorf\98.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
